order_id,order_date,customer_id,seller_id,category,price,region,seller_rating,payment_method,is_returned
106574,2025-04-07,C04845,S0236,Footwear,208.95,Karnataka,4.04,COD,1
106575,2024-07-25,C00760,S0513,Fashion,624.81,Rajasthan,3.53,COD,0
106576,2025-01-22,C03818,S0283,Home & Kitchen,390.93,Telangana,3.64,COD,0
106577,2025-04-24,C02522,S0516,Fashion,371.33,Rajasthan,4.87,COD,1
106578,2024-10-05,C01849,S0240,Electronics,1044.31,Delhi,2.79,COD,1
106579,2025-01-09,C02757,S0241,Fashion,618.4,Tamil Nadu,3.16,COD,0
106580,2024-11-21,C00671,S0486,Beauty & Personal Care,559.8,Telangana,3.78,UPI,0
106581,2025-04-16,C02294,S0151,Footwear,491.6,Uttar Pradesh,4.67,Card,0
106582,2024-12-05,C00155,S0046,Footwear,498.12,Telangana,4.56,COD,0
106583,2024-12-22,C02053,S0035,Beauty & Personal Care,371.6,Delhi,4.76,UPI,0
106584,2024-12-05,C01564,S0433,Fashion,327.5,Karnataka,4.21,COD,1
106585,2024-07-22,C02055,S0189,Footwear,628.97,Rajasthan,3.98,COD,0
106586,2024-06-09,C04920,S0209,Electronics,2695.66,Delhi,4.5,UPI,0
106587,2024-01-28,C02062,S0336,Footwear,425.23,Uttar Pradesh,4.1,COD,1
106588,2025-01-26,C01433,S0390,Fashion,425.7,Gujarat,3.17,UPI,1
106589,2024-09-13,C04600,S0293,Home & Kitchen,1018.11,Karnataka,3.21,UPI,0
106590,2024-06-13,C03754,S0098,Beauty & Personal Care,354.54,Kerala,4.29,UPI,0
106591,2024-03-03,C01699,S0525,Footwear,1082.46,Telangana,3.86,UPI,1
106592,2024-01-22,C04638,S0265,Fashion,582.79,Delhi,4.05,NetBanking,0
106593,2024-03-10,C03281,S0467,Fashion,484.65,Uttar Pradesh,4.33,UPI,0
106594,2025-01-15,C04983,S0292,Fashion,612.64,Kerala,4.67,Card,1
106595,2025-02-08,C02675,S0414,Fashion,350.66,Telangana,3.74,COD,0
106596,2024-04-05,C00723,S0550,Accessories,231.5,Maharashtra,2.62,COD,1
106597,2024-06-11,C01977,S0029,Beauty & Personal Care,573.2,Tamil Nadu,4.48,UPI,0
106598,2024-03-19,C02676,S0531,Fashion,622.61,Karnataka,4.47,COD,1
106599,2024-01-05,C03042,S0053,Accessories,349.05,Telangana,3.08,Card,0
106600,2024-11-11,C00776,S0238,Electronics,1289.7,Karnataka,3.72,COD,0
106601,2024-04-29,C02237,S0383,Electronics,2293.01,Maharashtra,3.92,Card,0
106602,2024-10-28,C01511,S0494,Home & Kitchen,711.14,Delhi,3.25,NetBanking,0
106603,2024-06-26,C00731,S0064,Electronics,2731.37,Karnataka,4.25,UPI,0
106604,2024-06-24,C01218,S0562,Electronics,2002.73,Maharashtra,3.92,COD,0
106605,2025-01-24,C03800,S0174,Footwear,1533.61,Kerala,3.45,COD,0
106606,2024-08-04,C04200,S0043,Accessories,427.43,Uttar Pradesh,4.34,UPI,1
106607,2024-02-25,C01910,S0194,Fashion,631.9,Gujarat,3.72,UPI,1
106608,2024-12-31,C01150,S0303,Fashion,297.58,Uttar Pradesh,4.69,COD,1
106609,2024-07-05,C00502,S0488,Accessories,349.13,West Bengal,3.98,UPI,0
106610,2024-08-19,C03893,S0554,Electronics,2551.11,Rajasthan,3.53,UPI,0
106611,2024-09-11,C01506,S0584,Home & Kitchen,1090.4,Karnataka,3.73,UPI,0
106612,2025-02-16,C04521,S0506,Fashion,741.91,Delhi,5.0,COD,0
106613,2025-03-30,C01863,S0403,Home & Kitchen,1055.02,Kerala,4.39,COD,1
106614,2024-04-13,C04574,S0236,Beauty & Personal Care,541.48,Tamil Nadu,4.73,UPI,1
106615,2024-03-17,C01627,S0162,Footwear,1037.1,Tamil Nadu,3.28,UPI,0
106616,2024-08-17,C03326,S0013,Fashion,602.71,Karnataka,4.63,COD,1
106617,2025-02-05,C01831,S0007,Electronics,1491.45,Maharashtra,4.1,UPI,0
106618,2024-09-14,C03268,S0506,Fashion,241.26,Telangana,4.27,COD,1
106619,2024-09-20,C00313,S0538,Home & Kitchen,572.94,Karnataka,3.72,COD,0
106620,2024-11-26,C02049,S0403,Fashion,409.6,Uttar Pradesh,2.77,UPI,1
106621,2025-04-25,C01546,S0244,Fashion,489.43,Kerala,3.36,COD,0
106622,2024-06-30,C02759,S0112,Home & Kitchen,786.35,Gujarat,3.57,COD,0
106623,2025-01-15,C03921,S0480,Fashion,583.48,Delhi,4.15,Card,1
106624,2024-09-12,C00070,S0008,Footwear,1313.83,Gujarat,3.33,COD,0
106625,2024-02-07,C00549,S0206,Fashion,453.3,Tamil Nadu,4.16,UPI,1
106626,2024-06-24,C03980,S0058,Accessories,705.9,West Bengal,3.19,UPI,1
106627,2024-01-27,C00684,S0444,Fashion,638.61,Rajasthan,4.67,UPI,0
106628,2024-10-02,C02379,S0269,Home & Kitchen,1347.74,Telangana,3.76,UPI,0
106629,2024-05-19,C03248,S0479,Home & Kitchen,1851.02,Karnataka,4.54,Card,1
106630,2024-10-25,C04545,S0189,Electronics,1610.2,Maharashtra,4.41,COD,0
106631,2025-03-20,C00547,S0178,Electronics,1569.63,Delhi,4.37,COD,0
106632,2024-10-13,C03678,S0574,Fashion,648.98,Tamil Nadu,4.87,COD,1
106633,2024-03-31,C00163,S0233,Fashion,580.54,West Bengal,4.23,COD,0
106634,2025-04-24,C04343,S0487,Home & Kitchen,1080.64,Gujarat,4.18,COD,0
106635,2024-03-01,C03554,S0575,Footwear,618.05,Telangana,3.86,Card,0
106636,2025-04-02,C01442,S0337,Fashion,949.71,Rajasthan,3.38,UPI,0
106637,2025-03-26,C00589,S0247,Footwear,805.94,Karnataka,4.35,Card,0
106638,2024-12-30,C00399,S0048,Home & Kitchen,999.82,Karnataka,3.63,COD,1
106639,2024-12-12,C03773,S0237,Fashion,356.72,Tamil Nadu,5.0,UPI,0
106640,2024-06-11,C02502,S0434,Accessories,300.35,Gujarat,3.33,COD,1
106641,2024-12-16,C02669,S0422,Home & Kitchen,937.58,Kerala,3.22,Card,1
106642,2024-05-22,C04608,S0070,Footwear,1010.83,Uttar Pradesh,5.0,COD,0
106643,2025-02-03,C03930,S0485,Fashion,456.8,Rajasthan,4.05,UPI,0
106644,2024-09-09,C00397,S0420,Footwear,1210.94,Gujarat,3.87,COD,0
106645,2024-09-25,C03979,S0091,Home & Kitchen,814.28,Uttar Pradesh,4.43,UPI,0
106646,2025-01-03,C01175,S0283,Fashion,691.1,West Bengal,4.81,Card,0
106647,2024-10-17,C02349,S0296,Fashion,762.0,Telangana,3.52,UPI,0
106648,2025-05-14,C00641,S0354,Beauty & Personal Care,209.11,West Bengal,4.26,COD,0
106649,2025-04-03,C04626,S0543,Fashion,921.11,Gujarat,3.83,COD,0
106650,2024-07-05,C01695,S0532,Fashion,544.95,Karnataka,3.49,COD,1
106651,2025-02-08,C00346,S0015,Fashion,687.7,Telangana,3.71,Card,0
106652,2025-05-13,C02219,S0446,Fashion,682.52,Rajasthan,4.54,UPI,1
106653,2025-03-13,C02564,S0459,Fashion,930.92,Gujarat,5.0,Card,0
106654,2025-04-03,C02348,S0335,Footwear,912.58,Rajasthan,4.65,COD,0
106655,2025-02-17,C00705,S0462,Home & Kitchen,998.3,Delhi,4.52,COD,1
106656,2024-10-30,C02295,S0165,Beauty & Personal Care,366.05,Maharashtra,4.49,COD,0
106657,2024-10-17,C00730,S0146,Fashion,584.82,West Bengal,4.82,COD,0
106658,2024-03-26,C01489,S0591,Fashion,625.59,West Bengal,3.03,UPI,1
106659,2024-06-14,C04444,S0562,Home & Kitchen,1010.31,Kerala,3.7,UPI,0
106660,2025-02-18,C02444,S0381,Home & Kitchen,786.43,Karnataka,5.0,UPI,1
106661,2025-04-06,C04939,S0270,Fashion,912.42,Kerala,3.91,UPI,0
106662,2025-02-11,C00947,S0075,Home & Kitchen,264.82,Uttar Pradesh,3.09,COD,0
106663,2024-04-23,C03460,S0385,Fashion,604.88,Rajasthan,3.72,UPI,0
106664,2025-03-08,C01707,S0172,Fashion,577.52,Uttar Pradesh,4.18,COD,0
106665,2025-04-24,C03973,S0591,Fashion,290.88,Gujarat,3.13,COD,1
106666,2024-12-21,C01349,S0411,Electronics,2494.07,Gujarat,4.28,UPI,0
106667,2025-02-19,C01608,S0190,Footwear,210.81,Maharashtra,4.23,COD,1
106668,2024-07-01,C02019,S0437,Accessories,122.83,Telangana,3.81,COD,0
106669,2024-07-25,C04746,S0051,Beauty & Personal Care,334.7,Maharashtra,4.81,COD,0
106670,2024-09-12,C00225,S0096,Fashion,649.87,Maharashtra,4.73,COD,0
106671,2024-08-22,C00866,S0266,Fashion,922.69,Maharashtra,3.26,UPI,1
106672,2025-03-17,C02181,S0287,Accessories,323.2,Telangana,4.4,COD,1
106673,2024-12-20,C03344,S0561,Beauty & Personal Care,350.81,Uttar Pradesh,4.47,UPI,0
106674,2024-01-03,C00952,S0394,Accessories,273.98,Delhi,3.41,UPI,1
106675,2024-07-26,C00811,S0246,Home & Kitchen,1422.61,Telangana,4.13,COD,0
106676,2024-07-15,C04077,S0374,Home & Kitchen,566.4,Tamil Nadu,4.79,Card,0
106677,2024-12-06,C03626,S0167,Home & Kitchen,1247.71,Delhi,3.79,COD,0
106678,2024-05-04,C00418,S0185,Home & Kitchen,1171.38,Tamil Nadu,4.42,COD,1
106679,2024-05-17,C00970,S0234,Accessories,387.0,Maharashtra,2.72,Card,1
106680,2024-12-04,C02672,S0291,Footwear,1134.29,Delhi,4.33,COD,0
106681,2024-01-25,C02707,S0177,Home & Kitchen,262.99,Kerala,2.76,COD,0
106682,2024-03-08,C03249,S0011,Home & Kitchen,809.97,West Bengal,4.26,NetBanking,0
106683,2024-03-01,C01762,S0457,Home & Kitchen,634.92,Telangana,3.08,UPI,1
106684,2024-01-29,C00296,S0353,Footwear,749.34,Maharashtra,4.8,UPI,0
106685,2025-01-17,C04744,S0453,Footwear,956.15,Rajasthan,4.73,COD,0
106686,2024-01-19,C02056,S0489,Beauty & Personal Care,264.95,Maharashtra,3.73,UPI,0
106687,2024-06-19,C00158,S0378,Beauty & Personal Care,237.18,Tamil Nadu,5.0,COD,0
106688,2025-03-25,C01617,S0368,Accessories,143.99,Maharashtra,4.43,COD,0
106689,2024-03-14,C04906,S0426,Footwear,868.31,Telangana,2.86,COD,0
106690,2024-03-01,C03074,S0276,Fashion,711.22,Kerala,4.61,COD,0
106691,2025-03-02,C00868,S0266,Home & Kitchen,877.9,Delhi,4.49,UPI,0
106692,2024-06-01,C02413,S0313,Footwear,1118.02,Maharashtra,4.01,COD,0
106693,2024-10-02,C00996,S0067,Beauty & Personal Care,492.54,Karnataka,4.52,COD,1
106694,2024-02-17,C01659,S0286,Electronics,2825.33,Delhi,3.99,UPI,0
106695,2024-07-29,C02737,S0468,Electronics,1844.23,Karnataka,4.23,COD,0
106696,2024-12-08,C00719,S0339,Footwear,904.79,Kerala,4.15,COD,1
106697,2025-02-11,C01522,S0500,Footwear,836.99,Telangana,4.33,COD,0
106698,2024-05-18,C01728,S0368,Electronics,1726.42,Karnataka,3.57,Card,0
106699,2024-04-19,C02678,S0492,Beauty & Personal Care,512.52,Rajasthan,3.21,COD,0
106700,2025-04-26,C04532,S0228,Fashion,557.43,Rajasthan,3.9,COD,0
106701,2024-07-01,C01506,S0388,Home & Kitchen,1106.96,Rajasthan,2.4,COD,1
106702,2024-01-28,C04907,S0286,Beauty & Personal Care,367.94,Karnataka,4.57,Card,0
106703,2024-07-15,C00666,S0219,Accessories,336.47,West Bengal,3.59,COD,0
106704,2024-07-09,C04372,S0309,Home & Kitchen,1296.33,Maharashtra,4.2,NetBanking,0
106705,2024-11-10,C04995,S0414,Electronics,2063.28,Tamil Nadu,3.87,UPI,1
106706,2025-01-23,C01203,S0165,Beauty & Personal Care,264.35,Delhi,4.68,UPI,0
106707,2024-02-20,C02911,S0550,Footwear,594.13,Kerala,4.8,COD,0
106708,2024-05-28,C00743,S0468,Fashion,440.81,Uttar Pradesh,4.67,COD,0
106709,2024-09-24,C03190,S0029,Fashion,706.83,Maharashtra,2.83,UPI,1
106710,2024-02-19,C03964,S0558,Beauty & Personal Care,450.75,Karnataka,3.21,COD,0
106711,2025-01-22,C04949,S0589,Home & Kitchen,829.27,Rajasthan,4.78,COD,0
106712,2024-09-02,C02399,S0258,Beauty & Personal Care,432.06,Uttar Pradesh,3.67,NetBanking,1
106713,2024-04-22,C02237,S0361,Footwear,1220.12,Telangana,3.83,UPI,0
106714,2024-06-18,C03500,S0015,Fashion,412.82,Delhi,3.04,UPI,0
106715,2025-04-12,C04886,S0598,Electronics,2641.41,Gujarat,2.13,UPI,1
106716,2024-06-14,C03174,S0083,Footwear,1051.68,Rajasthan,5.0,UPI,0
106717,2025-02-12,C01733,S0405,Accessories,412.55,Telangana,4.49,Card,0
106718,2024-01-14,C03463,S0522,Fashion,808.46,Tamil Nadu,3.77,Card,0
106719,2024-07-21,C04861,S0413,Fashion,769.88,Kerala,4.14,COD,0
106720,2024-10-14,C00987,S0554,Footwear,457.54,Delhi,3.96,COD,1
106721,2025-01-29,C04914,S0341,Beauty & Personal Care,273.62,West Bengal,4.06,UPI,0
106722,2024-07-07,C01789,S0341,Electronics,2990.99,Gujarat,4.46,COD,0
106723,2025-02-05,C01960,S0103,Home & Kitchen,1266.84,Rajasthan,3.81,UPI,0
106724,2024-06-03,C01187,S0011,Fashion,963.11,Maharashtra,3.62,UPI,0
106725,2024-02-24,C00300,S0596,Beauty & Personal Care,319.96,West Bengal,3.91,UPI,1
106726,2024-06-30,C03930,S0432,Home & Kitchen,782.04,Rajasthan,5.0,COD,0
106727,2024-07-28,C02543,S0444,Fashion,526.13,Tamil Nadu,4.1,UPI,0
106728,2025-01-10,C02522,S0320,Home & Kitchen,894.41,Gujarat,5.0,UPI,0
106729,2025-04-15,C02898,S0456,Beauty & Personal Care,93.2,Tamil Nadu,3.51,COD,1
106730,2024-03-15,C01904,S0437,Accessories,272.24,Maharashtra,4.77,UPI,0
106731,2024-10-03,C03554,S0599,Beauty & Personal Care,344.74,Uttar Pradesh,3.72,Card,0
106732,2025-03-03,C03423,S0288,Beauty & Personal Care,534.69,Telangana,3.51,UPI,1
106733,2024-05-12,C00382,S0408,Electronics,2130.2,Telangana,4.68,COD,0
106734,2024-12-08,C01281,S0456,Electronics,1699.56,Tamil Nadu,3.37,Card,0
106735,2025-02-28,C04900,S0466,Fashion,531.13,West Bengal,2.61,COD,0
106736,2024-02-28,C04856,S0297,Accessories,505.75,Rajasthan,3.78,COD,0
106737,2024-12-10,C02387,S0394,Accessories,285.38,Tamil Nadu,3.52,COD,0
106738,2025-05-03,C02827,S0518,Electronics,2227.3,Gujarat,3.13,UPI,1
106739,2024-06-30,C01586,S0181,Home & Kitchen,814.69,Delhi,3.79,UPI,1
106740,2025-04-02,C04056,S0591,Fashion,779.32,Tamil Nadu,2.72,UPI,0
106741,2025-02-09,C02641,S0277,Electronics,793.99,Telangana,3.71,UPI,1
106742,2024-12-04,C03516,S0501,Footwear,461.18,Kerala,4.28,UPI,0
106743,2024-11-16,C04512,S0222,Home & Kitchen,1228.72,Delhi,4.85,UPI,0
106744,2024-03-04,C01271,S0487,Electronics,2655.8,Delhi,4.73,NetBanking,0
106745,2024-11-22,C03411,S0590,Beauty & Personal Care,398.05,Karnataka,4.65,Card,1
106746,2024-09-16,C03043,S0077,Home & Kitchen,979.01,Maharashtra,2.73,NetBanking,0
106747,2024-07-11,C01922,S0500,Fashion,278.87,Delhi,3.22,COD,1
106748,2024-05-22,C01299,S0525,Electronics,973.46,Maharashtra,2.79,Card,0
106749,2024-04-13,C01778,S0035,Home & Kitchen,1416.96,Maharashtra,3.44,COD,1
106750,2025-04-04,C00530,S0496,Home & Kitchen,794.42,Uttar Pradesh,4.69,UPI,1
106751,2025-02-09,C01852,S0403,Beauty & Personal Care,260.77,Telangana,4.69,COD,1
106752,2024-08-01,C01635,S0539,Footwear,654.48,Rajasthan,3.54,COD,1
106753,2024-08-29,C03105,S0578,Fashion,553.9,Delhi,5.0,UPI,0
106754,2025-03-06,C02825,S0197,Electronics,2458.29,Telangana,3.28,COD,1
106755,2024-07-27,C02680,S0186,Fashion,625.08,West Bengal,3.94,COD,1
106756,2024-04-02,C00758,S0296,Beauty & Personal Care,415.09,Uttar Pradesh,3.86,COD,0
106757,2025-03-05,C02421,S0418,Fashion,266.85,Uttar Pradesh,4.87,UPI,0
106758,2024-05-21,C00829,S0368,Fashion,354.85,Maharashtra,4.02,UPI,0
106759,2025-03-09,C03058,S0096,Home & Kitchen,1003.34,Karnataka,3.19,COD,0
106760,2025-02-07,C04761,S0312,Accessories,138.64,Telangana,3.92,COD,0
106761,2025-03-09,C03191,S0152,Accessories,167.49,Tamil Nadu,4.1,UPI,1
106762,2024-04-21,C03287,S0368,Electronics,1075.05,Telangana,3.59,COD,0
106763,2025-02-20,C03020,S0017,Fashion,764.14,Karnataka,3.74,UPI,0
106764,2025-01-09,C00901,S0099,Home & Kitchen,1037.39,Maharashtra,4.71,Card,0
106765,2024-02-28,C04935,S0302,Fashion,801.67,Tamil Nadu,4.04,COD,1
106766,2024-02-12,C00674,S0462,Fashion,402.59,West Bengal,4.72,UPI,0
106767,2024-07-25,C02110,S0105,Fashion,894.76,West Bengal,5.0,COD,0
106768,2024-09-24,C00259,S0433,Electronics,1959.12,West Bengal,4.24,UPI,0
106769,2024-10-22,C03399,S0138,Home & Kitchen,1090.94,Telangana,4.12,COD,0
106770,2024-04-27,C04695,S0169,Home & Kitchen,1578.79,Uttar Pradesh,3.55,COD,0
106771,2024-01-20,C02194,S0284,Home & Kitchen,308.37,Karnataka,4.17,UPI,0
106772,2024-08-09,C03332,S0463,Beauty & Personal Care,302.4,Karnataka,4.46,Card,0
106773,2024-06-14,C03097,S0420,Beauty & Personal Care,310.15,Rajasthan,4.24,Card,0
106774,2024-05-10,C00146,S0257,Beauty & Personal Care,352.3,Gujarat,4.05,UPI,0
106775,2024-06-04,C02995,S0142,Beauty & Personal Care,305.58,Kerala,4.23,UPI,0
106776,2024-07-02,C04202,S0344,Electronics,1648.73,Karnataka,4.96,UPI,0
106777,2024-03-30,C02733,S0367,Fashion,261.24,West Bengal,4.01,UPI,1
106778,2024-04-03,C03376,S0006,Fashion,618.5,Karnataka,3.81,UPI,0
106779,2024-01-13,C00793,S0405,Footwear,820.62,Karnataka,4.56,UPI,1
106780,2025-04-05,C04707,S0023,Fashion,758.57,Maharashtra,4.54,COD,0
106781,2024-11-17,C01433,S0471,Fashion,579.81,Rajasthan,5.0,COD,1
106782,2024-10-19,C02790,S0588,Footwear,1099.44,Maharashtra,2.68,COD,1
106783,2025-03-08,C00051,S0031,Electronics,2619.73,Gujarat,4.0,COD,1
106784,2024-08-17,C02396,S0039,Fashion,472.04,Tamil Nadu,4.96,Card,1
106785,2024-11-17,C01254,S0023,Accessories,349.26,Kerala,5.0,UPI,0
106786,2024-10-18,C03357,S0510,Electronics,843.05,Maharashtra,3.99,UPI,0
106787,2025-03-13,C04397,S0405,Accessories,482.44,Kerala,2.63,Card,1
106788,2024-01-26,C02981,S0146,Beauty & Personal Care,367.77,Maharashtra,4.24,COD,1
106789,2024-03-15,C02441,S0057,Fashion,157.86,Gujarat,3.7,COD,0
106790,2025-03-31,C03567,S0333,Home & Kitchen,1252.84,Kerala,4.4,COD,0
106791,2024-12-29,C02357,S0041,Fashion,811.45,Kerala,4.49,COD,0
106792,2025-02-27,C00880,S0192,Fashion,554.26,Delhi,4.67,UPI,1
106793,2024-10-25,C02296,S0245,Electronics,1891.86,Kerala,4.23,UPI,0
106794,2024-05-29,C04232,S0568,Fashion,358.51,Gujarat,4.5,UPI,1
106795,2024-05-27,C02882,S0144,Fashion,622.08,Maharashtra,4.26,COD,0
106796,2024-01-08,C01046,S0524,Beauty & Personal Care,546.65,Karnataka,3.68,UPI,0
106797,2024-01-29,C04079,S0258,Home & Kitchen,822.17,West Bengal,4.89,COD,0
106798,2024-10-22,C04175,S0185,Fashion,247.03,Tamil Nadu,3.58,NetBanking,1
106799,2025-04-18,C03176,S0568,Accessories,210.16,Kerala,3.91,UPI,0
106800,2025-02-17,C00129,S0548,Accessories,324.96,Rajasthan,3.66,UPI,0
106801,2024-07-27,C00198,S0436,Beauty & Personal Care,542.27,Kerala,3.8,COD,1
106802,2024-05-07,C03252,S0323,Accessories,208.36,Delhi,4.43,UPI,1
106803,2024-12-05,C02094,S0391,Beauty & Personal Care,390.34,Karnataka,4.78,Card,1
106804,2024-04-25,C03800,S0362,Accessories,156.87,Delhi,4.76,COD,0
106805,2025-03-14,C01034,S0070,Beauty & Personal Care,397.79,Telangana,4.16,UPI,1
106806,2024-05-23,C03226,S0106,Fashion,869.5,Rajasthan,4.12,COD,1
106807,2025-03-05,C03936,S0401,Footwear,671.3,West Bengal,3.19,UPI,1
106808,2024-11-13,C04267,S0450,Footwear,603.91,Karnataka,3.7,UPI,1
106809,2024-08-22,C04819,S0077,Beauty & Personal Care,426.16,Delhi,2.54,COD,1
106810,2024-01-07,C03810,S0373,Electronics,1832.97,Uttar Pradesh,4.12,COD,1
106811,2025-04-08,C02332,S0576,Home & Kitchen,1290.12,West Bengal,4.47,Card,0
106812,2024-02-14,C03439,S0088,Footwear,728.23,Delhi,3.42,NetBanking,1
106813,2025-03-18,C04009,S0122,Accessories,96.65,Tamil Nadu,4.36,COD,0
106814,2024-08-26,C04921,S0028,Accessories,230.21,Delhi,5.0,COD,0
106815,2025-03-15,C02659,S0424,Home & Kitchen,667.46,Gujarat,4.46,UPI,0
106816,2025-03-07,C00406,S0359,Footwear,1137.94,Rajasthan,4.58,COD,0
106817,2024-06-03,C03250,S0434,Home & Kitchen,952.25,West Bengal,4.88,COD,0
106818,2024-06-29,C04192,S0520,Electronics,1549.93,Telangana,5.0,UPI,0
106819,2024-08-02,C03649,S0082,Home & Kitchen,849.6,Rajasthan,4.97,COD,0
106820,2024-03-28,C03198,S0064,Footwear,869.41,Delhi,3.94,COD,0
106821,2024-09-12,C03329,S0296,Electronics,1450.85,Tamil Nadu,5.0,UPI,0
106822,2024-03-13,C00651,S0553,Electronics,1124.26,Karnataka,3.51,Card,0
106823,2025-02-22,C01651,S0153,Electronics,959.63,Delhi,4.11,Card,0
106824,2024-06-27,C03358,S0011,Beauty & Personal Care,365.84,Telangana,3.41,UPI,1
106825,2024-07-30,C04920,S0308,Fashion,207.7,Telangana,2.92,UPI,1
106826,2024-10-19,C04486,S0197,Beauty & Personal Care,503.18,Delhi,2.63,UPI,1
106827,2024-08-21,C01262,S0164,Home & Kitchen,886.7,Gujarat,3.39,UPI,0
106828,2025-04-09,C03438,S0368,Fashion,457.94,Delhi,3.58,UPI,0
106829,2024-08-26,C03669,S0444,Beauty & Personal Care,233.89,West Bengal,4.26,COD,1
106830,2024-08-10,C04749,S0500,Home & Kitchen,1577.41,Maharashtra,3.97,COD,0
106831,2024-04-28,C00208,S0485,Fashion,464.17,Maharashtra,4.18,Card,0
106832,2024-11-08,C02706,S0130,Electronics,479.84,Uttar Pradesh,4.55,COD,0
106833,2024-09-20,C03430,S0588,Accessories,437.24,Delhi,4.49,Card,1
106834,2024-07-25,C02123,S0007,Home & Kitchen,1106.4,Rajasthan,3.8,COD,0
106835,2024-04-04,C01646,S0262,Fashion,959.23,Kerala,4.24,UPI,1
106836,2025-01-07,C03020,S0361,Beauty & Personal Care,446.83,Delhi,4.09,COD,1
106837,2024-08-09,C02747,S0539,Footwear,962.32,Maharashtra,4.55,COD,0
106838,2024-12-31,C00689,S0182,Beauty & Personal Care,236.72,Maharashtra,3.78,COD,0
106839,2024-10-02,C03711,S0265,Footwear,891.08,Uttar Pradesh,3.04,NetBanking,1
106840,2025-01-14,C04963,S0389,Beauty & Personal Care,364.66,Kerala,4.93,UPI,0
106841,2024-08-18,C01631,S0373,Beauty & Personal Care,536.83,Maharashtra,3.34,Card,1
106842,2024-11-04,C01648,S0187,Accessories,280.28,Tamil Nadu,2.57,UPI,1
106843,2024-04-28,C03088,S0374,Footwear,1119.27,Kerala,4.13,UPI,0
106844,2024-09-24,C04482,S0254,Electronics,2136.56,Karnataka,3.39,COD,0
106845,2025-03-08,C02400,S0415,Fashion,619.3,Tamil Nadu,3.9,COD,1
106846,2024-09-29,C01815,S0315,Footwear,1307.25,West Bengal,3.29,Card,0
106847,2024-03-04,C01375,S0457,Home & Kitchen,1086.55,Telangana,4.59,UPI,0
106848,2024-10-24,C03037,S0144,Fashion,603.96,Karnataka,3.64,Card,0
106849,2024-12-15,C00381,S0136,Footwear,1035.37,Maharashtra,3.87,COD,0
106850,2025-02-16,C02774,S0302,Accessories,347.13,Gujarat,4.15,COD,0
106851,2025-02-06,C03431,S0038,Electronics,1778.5,Tamil Nadu,4.03,COD,0
106852,2025-05-08,C03672,S0389,Electronics,1415.49,Delhi,3.62,Card,0
106853,2024-01-11,C03658,S0302,Home & Kitchen,632.68,Gujarat,3.85,UPI,1
106854,2024-04-07,C00697,S0239,Beauty & Personal Care,373.18,Delhi,3.93,COD,1
106855,2025-03-09,C02980,S0168,Fashion,417.55,Rajasthan,4.41,COD,0
106856,2024-03-11,C04136,S0056,Beauty & Personal Care,616.87,Karnataka,5.0,COD,0
106857,2024-12-29,C02472,S0184,Beauty & Personal Care,162.65,Delhi,3.84,UPI,0
106858,2024-02-27,C02916,S0568,Footwear,1197.65,Uttar Pradesh,4.03,COD,0
106859,2024-10-16,C01542,S0126,Fashion,329.45,Telangana,3.71,Card,0
106860,2024-09-07,C04414,S0122,Electronics,1751.11,Gujarat,3.54,Card,0
106861,2024-10-02,C04427,S0148,Home & Kitchen,1099.15,Karnataka,4.06,UPI,1
106862,2024-02-19,C01534,S0373,Fashion,502.81,Delhi,3.03,Card,1
106863,2024-12-23,C01925,S0342,Home & Kitchen,1097.36,West Bengal,4.29,COD,0
106864,2024-08-03,C03294,S0210,Electronics,2108.53,Maharashtra,3.08,UPI,0
106865,2025-01-28,C04655,S0434,Home & Kitchen,1566.64,Rajasthan,3.08,COD,1
106866,2025-02-19,C00949,S0405,Footwear,1102.18,Karnataka,4.12,Card,0
106867,2024-02-21,C01382,S0455,Fashion,829.88,Kerala,4.48,COD,1
106868,2024-09-27,C00269,S0003,Electronics,1788.08,Rajasthan,4.09,Card,0
106869,2025-04-29,C00946,S0106,Accessories,232.79,Uttar Pradesh,3.35,COD,0
106870,2024-03-24,C00450,S0171,Footwear,1381.48,Tamil Nadu,4.41,UPI,0
106871,2025-01-21,C03195,S0351,Beauty & Personal Care,271.73,Maharashtra,2.44,COD,1
106872,2024-10-19,C00943,S0104,Beauty & Personal Care,568.85,Kerala,4.1,NetBanking,1
106873,2024-05-05,C04681,S0262,Footwear,1180.49,Kerala,4.42,UPI,0
106874,2024-10-22,C00718,S0161,Beauty & Personal Care,330.85,Delhi,2.99,UPI,1
106875,2024-03-12,C03965,S0512,Beauty & Personal Care,585.65,Gujarat,4.93,COD,0
106876,2024-10-22,C02195,S0068,Fashion,812.49,West Bengal,4.31,UPI,0
106877,2024-08-23,C04500,S0506,Home & Kitchen,702.74,Karnataka,3.86,COD,0
106878,2024-02-25,C01053,S0288,Footwear,602.93,Uttar Pradesh,3.09,NetBanking,0
106879,2025-02-10,C03818,S0118,Electronics,2918.79,Gujarat,4.34,COD,0
106880,2024-12-25,C02189,S0349,Home & Kitchen,1312.43,Tamil Nadu,3.93,COD,0
106881,2025-01-29,C01063,S0180,Accessories,385.9,Uttar Pradesh,4.93,UPI,0
106882,2024-04-19,C00550,S0529,Home & Kitchen,1169.77,Kerala,4.69,NetBanking,0
106883,2024-07-10,C04528,S0033,Electronics,1859.87,Rajasthan,3.66,Card,0
